,gloss_bbox,gloss_instance_id,gloss_split,gloss_video_id,gloss
9698,"[57, 0, 260, 240]",4,train,08898,candle
9699,"[420, 55, 839, 720]",5,test,08899,candle
9700,"[127, 16, 525, 480]",6,train,08900,candle
9701,"[104, 0, 503, 480]",7,train,08901,candle
9702,"[78, 15, 204, 192]",8,train,08902,candle
9706,"[12, 0, 283, 240]",1,train,09154,cards
9707,"[69, 12, 215, 192]",2,train,09155,cards
9710,"[186, 13, 464, 370]",8,test,65305,cards
9711,"[421, 59, 808, 720]",9,train,09151,cards
9715,"[361, 14, 819, 480]",16,val,09153,cards
9718,"[171, 57, 556, 400]",2,train,10598,choice
9719,"[94, 10, 240, 180]",3,val,10589,choice
9720,"[66, 0, 280, 240]",4,train,10590,choice
9721,"[589, 75, 1635, 1076]",5,test,10591,choice
9722,"[116, 17, 518, 480]",6,train,10592,choice
9723,"[60, 28, 238, 240]",7,train,10593,choice
9724,"[69, 8, 210, 192]",8,train,10594,choice
9725,"[83, 11, 217, 192]",9,train,10595,choice
9726,"[85, 14, 209, 192]",10,val,10596,choice
9729,"[131, 50, 560, 400]",2,train,11828,comb
9730,"[711, 105, 1801, 1080]",3,val,11819,comb
9732,"[697, 136, 1570, 1066]",5,test,11820,comb
9733,"[100, 18, 507, 480]",6,train,11821,comb
9734,"[5, 0, 541, 480]",7,train,11822,comb
9735,"[48, 10, 221, 192]",8,train,11823,comb
9736,"[44, 7, 225, 192]",9,train,11824,comb
9739,"[167, 59, 534, 400]",1,train,11911,comfortable
9740,"[185, 34, 460, 370]",2,train,65381,comfortable
9741,"[56, 15, 263, 240]",3,val,11903,comfortable
9742,"[646, 46, 1445, 1080]",4,train,11904,comfortable
9743,"[654, 68, 1722, 1080]",5,test,11905,comfortable
9744,"[90, 19, 560, 480]",6,train,11906,comfortable
9745,"[78, 9, 585, 480]",7,train,11907,comfortable
9746,"[74, 19, 222, 192]",8,train,11908,comfortable
9749,"[164, 19, 497, 370]",0,test,65394,conflict
9751,"[243, 43, 535, 400]",2,train,12593,conflict
9752,"[72, 7, 229, 180]",3,val,12584,conflict
9753,"[68, 33, 255, 240]",5,train,12586,conflict
9754,"[612, 68, 1671, 1079]",6,test,12587,conflict
9755,"[49, 14, 602, 480]",7,train,12588,conflict
9756,"[58, 2, 279, 240]",8,train,12589,conflict
9757,"[78, 17, 235, 192]",9,train,12590,conflict
9761,"[228, 42, 481, 400]",1,train,13664,cover
9762,"[148, 19, 471, 370]",2,train,65416,cover
9763,"[71, 10, 272, 240]",3,val,13656,cover
9764,"[68, 23, 569, 480]",4,train,13657,cover
9765,"[62, 0, 530, 360]",5,test,13658,cover
9766,"[36, 10, 237, 192]",6,train,13659,cover
9772,"[173, 64, 571, 400]",1,train,15564,deodorant
9773,"[147, 0, 632, 370]",2,train,65462,deodorant
9775,"[76, 36, 301, 240]",4,train,15557,deodorant
9776,"[431, 4, 1623, 1080]",5,test,15558,deodorant
9777,"[47, 15, 634, 480]",6,train,15559,deodorant
9778,"[65, 0, 315, 240]",7,train,15560,deodorant
9779,"[54, 16, 239, 192]",8,train,15561,deodorant
9783,"[77, 6, 212, 192]",1,train,15815,dessert
9785,"[155, 17, 492, 370]",3,val,65470,dessert
9786,"[186, 58, 549, 400]",4,train,15817,dessert
9787,"[63, 9, 259, 240]",5,test,15808,dessert
9788,"[779, 57, 1759, 1080]",6,train,15809,dessert
9789,"[412, 62, 993, 717]",7,train,15810,dessert
9790,"[149, 22, 536, 480]",8,train,15811,dessert
9791,"[184, 7, 511, 360]",9,train,15812,dessert
9792,"[74, 12, 218, 192]",10,val,15813,dessert
9795,"[148, 19, 490, 370]",3,train,65471,destroy
9796,"[187, 62, 539, 400]",4,val,15835,destroy
9797,"[52, 13, 253, 240]",5,train,15826,destroy
9798,"[531, 50, 1598, 1080]",6,test,15827,destroy
9799,"[368, 59, 1702, 1080]",7,train,15828,destroy
9800,"[118, 32, 502, 480]",8,train,15829,destroy
9801,"[77, 0, 543, 480]",9,train,15830,destroy
9802,"[70, 22, 206, 192]",10,train,15831,destroy
9804,"[577, 31, 1603, 1072]",2,test,16061,diamond
9805,"[596, 72, 1474, 1080]",4,train,16063,diamond
9806,"[113, 25, 572, 480]",6,train,16065,diamond
9807,"[33, 0, 295, 240]",7,train,16066,diamond
9808,"[141, 16, 469, 370]",10,train,65476,diamond
9810,"[75, 20, 223, 192]",13,test,16069,diamond
9814,"[182, 48, 553, 400]",17,train,16073,diamond
9816,"[77, 7, 285, 240]",2,train,17130,dollar
9817,"[59, 15, 214, 192]",4,train,17132,dollar
9818,"[62, 16, 214, 192]",5,val,17133,dollar
9820,"[182, 64, 548, 400]",7,test,17135,dollar
9821,"[16, 0, 272, 240]",8,train,17124,dollar
9822,"[534, 65, 1608, 1080]",9,train,17125,dollar
9823,"[615, 82, 1591, 1080]",10,train,17126,dollar
9824,"[563, 52, 1600, 1080]",11,train,17127,dollar
9825,"[66, 15, 576, 480]",12,val,17128,dollar
9827,"[243, 58, 510, 400]",2,train,17589,drawer
9828,"[169, 11, 500, 370]",3,train,65532,drawer
9830,"[69, 0, 243, 240]",5,train,17581,drawer
9831,"[404, 55, 798, 720]",6,test,17582,drawer
9832,"[405, 78, 1637, 1080]",7,train,17583,drawer
9833,"[64, 9, 259, 240]",8,train,17584,drawer
9834,"[70, 5, 220, 192]",9,train,17585,drawer
9835,"[75, 6, 223, 192]",10,train,17586,drawer
9838,"[45, 3, 212, 192]",1,train,17633,dream
9841,"[150, 51, 562, 400]",4,train,17636,dream
9842,"[150, 6, 492, 370]",5,test,65534,dream
9843,"[123, 6, 475, 370]",6,train,65533,dream
9844,"[656, 67, 1595, 1068]",7,train,17627,dream
9846,"[21, 1, 546, 480]",9,train,17628,dream
9847,"[1, 21, 569, 480]",10,val,17629,dream
9849,"[180, 54, 538, 400]",2,train,17918,drunk
9850,"[130, 7, 463, 370]",3,train,65548,drunk
9851,"[81, 16, 260, 240]",4,val,17910,drunk
9853,"[631, 81, 1499, 1077]",6,test,17911,drunk
9854,"[20, 16, 539, 480]",7,train,17912,drunk
9855,"[54, 10, 588, 480]",8,train,17913,drunk
9856,"[66, 13, 215, 192]",9,train,17914,drunk
9857,"[82, 15, 216, 192]",10,train,17915,drunk
9860,"[322, 39, 883, 720]",1,train,69305,duck
9861,"[171, 64, 532, 400]",2,train,17955,duck
9862,"[147, 15, 453, 370]",3,val,65551,duck
9863,"[354, 18, 804, 480]",4,train,17948,duck
9865,"[59, 7, 516, 480]",6,train,17949,duck
9866,"[51, 0, 560, 480]",7,train,17950,duck
9867,"[66, 12, 214, 192]",8,train,17951,duck
9872,"[44, 0, 246, 240]",2,train,18028,during
9873,"[704, 64, 1704, 1079]",3,val,18029,during
9874,"[37, 9, 537, 480]",4,train,18030,during
9875,"[54, 17, 256, 240]",5,test,18031,during
9876,"[53, 12, 213, 192]",6,train,18032,during
9880,"[183, 58, 567, 400]",10,val,18036,during
9882,"[181, 52, 541, 400]",1,train,18144,eagle
9883,"[189, 28, 494, 370]",2,train,65588,eagle
9884,"[180, 28, 505, 370]",3,val,65589,eagle
9886,"[39, 0, 271, 240]",5,test,18138,eagle
9887,"[771, 144, 1547, 1065]",6,train,18139,eagle
9888,"[98, 14, 546, 480]",7,train,18140,eagle
9889,"[44, 0, 307, 240]",8,train,18141,eagle
9890,"[64, 18, 208, 192]",9,train,18142,eagle
9894,"[174, 53, 541, 400]",2,train,18184,early
9895,"[382, 50, 803, 720]",3,val,18167,early
9896,"[704, 74, 1609, 1080]",4,train,18168,early
9897,"[713, 69, 1577, 1080]",5,test,18169,early
9898,"[15, 0, 295, 240]",13,train,18166,early
9899,"[57, 0, 630, 480]",15,train,18177,early
9900,"[73, 21, 221, 192]",16,train,18178,early
9904,"[181, 55, 561, 400]",1,train,19464,equal
9905,"[182, 18, 486, 370]",2,train,65640,equal
9907,"[64, 0, 246, 240]",4,train,19457,equal
9908,"[607, 81, 1682, 1080]",5,test,19458,equal
9909,"[102, 11, 577, 480]",6,train,19459,equal
9910,"[28, 0, 313, 240]",7,train,19460,equal
9911,"[121, 0, 456, 360]",8,train,19461,equal
9912,"[77, 13, 217, 192]",9,train,19462,equal
9915,"[511, 75, 1353, 1080]",1,train,69311,every
9916,"[139, 31, 479, 370]",2,train,65648,every
9917,"[42, 21, 253, 240]",3,val,19842,every
9918,"[62, 0, 590, 480]",4,train,19843,every
9919,"[77, 13, 534, 480]",5,test,19844,every
9920,"[65, 6, 211, 192]",6,train,19845,every
9924,"[177, 59, 561, 400]",10,val,19849,every
9929,"[159, 28, 474, 370]",4,train,65655,excited
9930,"[217, 46, 509, 400]",5,test,20162,excited
9931,"[45, 0, 258, 240]",6,train,20153,excited
9932,"[369, 50, 926, 720]",7,train,20154,excited
9933,"[372, 35, 1136, 720]",10,train,20157,excited
9934,"[14, 11, 613, 480]",11,train,20158,excited
9935,"[0, 0, 553, 480]",12,val,20159,excited
9936,"[122, 17, 508, 370]",0,test,65657,exercise
9939,"[150, 54, 590, 400]",4,val,20235,exercise
9940,"[328, 59, 895, 720]",5,train,20226,exercise
9942,"[0, 4, 637, 480]",7,train,20227,exercise
9943,"[3, 7, 308, 240]",8,train,20228,exercise
9944,"[0, 8, 287, 192]",9,train,20229,exercise
9948,"[54, 14, 232, 192]",1,train,20396,experiment
9951,"[154, 30, 504, 370]",5,train,65660,experiment
9952,"[92, 13, 230, 180]",6,test,20390,experiment
9954,"[197, 62, 552, 400]",8,train,20401,experiment
9955,"[64, 42, 267, 240]",10,train,20392,experiment
9956,"[24, 8, 604, 480]",11,train,20393,experiment
9957,"[55, 0, 320, 240]",12,val,20394,experiment
9959,"[26, 0, 592, 480]",1,train,20409,expert
9960,"[78, 16, 218, 192]",3,train,20411,expert
9963,"[196, 54, 544, 400]",6,test,20414,expert
9964,"[71, 0, 246, 240]",7,train,20403,expert
9965,"[683, 91, 1470, 1080]",8,train,20404,expert
9966,"[676, 80, 1416, 1080]",10,train,20406,expert
9967,"[636, 74, 1428, 1080]",11,train,20407,expert
9968,"[72, 8, 537, 480]",12,val,20408,expert
9970,"[416, 25, 966, 720]",1,train,69315,fact
9971,"[62, 0, 303, 240]",2,train,20743,fact
9972,"[61, 0, 295, 240]",3,val,20744,fact
9973,"[98, 22, 211, 192]",5,train,20746,fact
9976,"[80, 7, 228, 180]",8,train,20737,fact
9977,"[75, 15, 231, 240]",10,train,20739,fact
9978,"[857, 64, 1739, 1080]",11,train,20740,fact
9979,"[109, 6, 553, 480]",12,val,20741,fact
9983,"[44, 0, 281, 240]",3,val,21324,fear
9984,"[209, 37, 533, 400]",4,train,21334,fear
9985,"[100, 7, 612, 480]",5,test,21325,fear
9986,"[111, 0, 542, 480]",6,train,21326,fear
9987,"[72, 3, 236, 192]",7,train,21327,fear
9988,"[59, 15, 232, 192]",8,train,21328,fear
9992,"[91, 0, 553, 480]",1,train,21401,feedback
9994,"[62, 26, 475, 370]",4,val,65695,feedback
9996,"[219, 36, 492, 400]",6,test,21405,feedback
9997,"[84, 10, 241, 180]",7,train,21395,feedback
9998,"[635, 68, 1624, 1071]",9,train,21397,feedback
9999,"[720, 72, 1619, 1077]",10,train,21398,feedback
10000,"[112, 33, 525, 480]",11,train,21399,feedback
10001,"[81, 0, 537, 480]",12,val,21400,feedback
10003,"[198, 54, 546, 400]",1,test,22702,fold
10004,"[186, 30, 501, 370]",2,val,65750,fold
10005,"[61, 35, 234, 240]",3,train,22694,fold
10006,"[367, 58, 1740, 1080]",4,test,22695,fold
10007,"[124, 12, 553, 480]",5,train,22696,fold
10008,"[43, 7, 278, 240]",6,train,22697,fold
10009,"[38, 6, 281, 240]",7,train,22698,fold
10010,"[48, 6, 281, 240]",8,train,22699,fold
10011,"[49, 12, 224, 192]",9,val,22700,fold
10015,"[204, 37, 497, 400]",2,train,22920,forest
10016,"[172, 29, 506, 370]",3,val,65759,forest
10017,"[81, 8, 243, 180]",4,train,22911,forest
10018,"[43, 0, 256, 240]",5,test,22912,forest
10019,"[370, 55, 837, 720]",6,train,22913,forest
10020,"[63, 0, 599, 480]",7,train,22914,forest
10021,"[29, 0, 281, 240]",9,train,22916,forest
10022,"[52, 16, 222, 192]",10,train,22917,forest
10025,"[66, 12, 211, 192]",1,train,23335,france
10028,"[154, 40, 468, 370]",4,train,65777,france
10029,"[27, 0, 253, 240]",5,test,23328,france
10031,"[162, 52, 539, 400]",7,train,23338,france
10032,"[469, 110, 1410, 1068]",9,train,23330,france
10033,"[79, 0, 557, 480]",10,train,23331,france
10034,"[59, 21, 562, 480]",12,val,23333,france
10036,"[174, 51, 563, 400]",1,train,23634,frog
10037,"[143, 18, 452, 370]",2,train,65784,frog
10039,"[49, 0, 248, 240]",4,train,23627,frog
10040,"[812, 71, 1692, 1066]",5,test,23628,frog
10041,"[624, 68, 1575, 1076]",6,train,23629,frog
10042,"[64, 14, 552, 480]",7,train,23630,frog
10043,"[52, 5, 570, 480]",8,train,23631,frog
10044,"[80, 17, 220, 192]",9,train,23632,frog
10049,"[69, 0, 242, 240]",3,val,23868,funny
10050,"[173, 49, 531, 400]",4,train,23878,funny
10051,"[964, 55, 1744, 1058]",5,test,23869,funny
10052,"[86, 15, 540, 480]",6,train,23870,funny
10053,"[57, 14, 283, 240]",7,train,23871,funny
10054,"[60, 11, 285, 240]",8,train,23872,funny
10055,"[95, 16, 231, 192]",9,train,23873,funny
10059,"[157, 17, 469, 370]",2,train,65801,garage
10061,"[398, 57, 804, 720]",4,train,24057,garage
10062,"[29, 0, 576, 480]",5,test,24058,garage
10063,"[44, 10, 249, 192]",6,train,24059,garage
10067,"[158, 53, 554, 400]",10,val,24063,garage
10069,"[72, 0, 568, 480]",2,train,24872,goal
10070,"[82, 0, 593, 480]",3,train,24873,goal
10071,"[71, 6, 197, 192]",5,val,24875,goal
10072,"[158, 12, 551, 370]",7,train,65829,goal
10075,"[238, 40, 505, 400]",12,train,24881,goal
10076,"[31, 3, 269, 240]",13,train,24868,goal
10077,"[489, 66, 1496, 1080]",14,train,24869,goal
10078,"[501, 49, 1595, 1080]",15,val,24870,goal
10081,"[115, 37, 466, 370]",3,train,65833,golf
10082,"[17, 10, 236, 240]",4,val,25011,golf
10084,"[307, 52, 847, 720]",6,test,25012,golf
10085,"[662, 133, 1520, 1080]",7,train,25013,golf
10086,"[526, 69, 1542, 1080]",8,train,25014,golf
10087,"[42, 12, 593, 480]",9,train,25015,golf
10088,"[33, 0, 516, 480]",10,train,25016,golf
10089,"[38, 9, 260, 192]",11,val,25017,golf
10094,"[50, 16, 263, 240]",4,train,25030,gone
10095,"[97, 23, 207, 192]",7,test,25033,gone
10096,"[158, 36, 469, 370]",8,train,65834,gone
10098,"[425, 56, 834, 720]",12,train,25025,gone
10099,"[707, 51, 1553, 1080]",13,train,25026,gone
10100,"[91, 0, 550, 480]",15,val,25028,gone
10102,"[210, 44, 561, 400]",1,train,25191,gossip
10104,"[68, 0, 279, 240]",3,val,25183,gossip
10105,"[431, 57, 828, 720]",4,train,25184,gossip
10106,"[488, 79, 1613, 1080]",5,test,25185,gossip
10107,"[51, 10, 585, 480]",6,train,25186,gossip
10108,"[126, 1, 614, 480]",7,train,25187,gossip
10109,"[48, 11, 228, 192]",8,train,25188,gossip
10114,"[168, 54, 515, 400]",2,train,25436,grandmother
10115,"[92, 32, 485, 370]",3,val,65847,grandmother
10117,"[63, 4, 231, 240]",5,test,25429,grandmother
10118,"[205, 17, 515, 414]",6,train,25430,grandmother
10119,"[149, 12, 832, 480]",7,train,25431,grandmother
10120,"[102, 13, 535, 480]",8,train,25432,grandmother
10121,"[41, 19, 617, 480]",9,train,25433,grandmother
10122,"[82, 15, 218, 192]",10,val,25434,grandmother
10125,"[131, 18, 485, 370]",2,train,65849,grapes
10127,"[69, 2, 233, 240]",4,train,25482,grapes
10128,"[234, 16, 583, 414]",5,test,25483,grapes
10129,"[630, 143, 1534, 1080]",6,train,25484,grapes
10130,"[85, 9, 618, 480]",7,train,25485,grapes
10131,"[65, 13, 229, 192]",8,train,25486,grapes
10133,"[160, 65, 527, 400]",10,val,25488,grapes
10135,"[70, 21, 217, 192]",1,test,25829,group
10137,"[223, 41, 496, 400]",4,val,25832,group
10138,"[157, 15, 518, 370]",6,train,65859,group
10139,"[162, 11, 472, 370]",7,train,65860,group
10140,"[27, 0, 296, 240]",8,train,25823,group
10141,"[702, 41, 1743, 1080]",9,train,25824,group
10142,"[485, 26, 1024, 720]",10,train,25825,group
10143,"[90, 3, 551, 480]",11,train,25826,group
10144,"[144, 0, 579, 480]",12,val,25827,group
10145,"[176, 38, 490, 370]",0,test,65865,guilty
10146,"[67, 16, 209, 192]",1,train,25967,guilty
10148,"[166, 38, 488, 370]",3,val,65866,guilty
10149,"[46, 0, 259, 240]",4,train,25960,guilty
10151,"[683, 62, 1493, 1080]",6,train,25961,guilty
10152,"[106, 15, 534, 480]",7,train,25962,guilty
10153,"[161, 0, 543, 480]",8,train,25963,guilty
10154,"[148, 5, 489, 360]",9,train,25964,guilty
10155,"[60, 11, 219, 192]",11,val,25966,guilty
10157,"[217, 37, 494, 400]",1,train,26303,hamburger
10159,"[45, 6, 256, 240]",3,val,26295,hamburger
10160,"[427, 62, 822, 720]",4,train,26296,hamburger
10161,"[753, 65, 1789, 1080]",5,test,26297,hamburger
10162,"[90, 6, 538, 480]",6,train,26298,hamburger
10163,"[36, 0, 256, 240]",7,train,26299,hamburger
10164,"[81, 23, 203, 192]",8,train,26300,hamburger
10170,"[57, 11, 272, 240]",4,val,26704,hate
10171,"[71, 16, 212, 192]",6,train,26706,hate
10174,"[178, 53, 533, 400]",10,train,26710,hate
10175,"[61, 16, 252, 240]",11,train,26698,hate
10176,"[84, 16, 533, 480]",14,train,26701,hate
10177,"[38, 6, 270, 240]",15,val,26702,hate
10179,"[291, 40, 882, 720]",1,train,69362,head
10180,"[53, 0, 245, 240]",2,train,26852,head
10181,"[690, 140, 1491, 1068]",3,val,26853,head
10182,"[19, 14, 502, 480]",4,train,26854,head
10183,"[42, 17, 548, 480]",5,test,26855,head
10184,"[45, 7, 225, 192]",6,train,26856,head
10188,"[160, 62, 555, 400]",10,val,26860,head
10190,"[82, 7, 216, 192]",1,test,27281,her
10191,"[70, 13, 217, 192]",2,train,27282,her
10192,"[55, 43, 244, 240]",4,test,27274,her
10193,"[128, 54, 555, 400]",5,train,27284,her
10194,"[128, 54, 555, 400]",6,train,27285,her
10195,"[356, 0, 1376, 1080]",7,train,27275,her
10196,"[24, 0, 300, 240]",9,val,27277,her
10197,"[53, 0, 591, 480]",10,val,27278,her
10198,"[72, 16, 210, 192]",11,train,27279,her
10199,"[51, 15, 218, 192]",12,train,27280,her
10203,"[158, 50, 533, 400]",4,val,28003,horse
10204,"[42, 9, 262, 240]",5,train,27994,horse
10206,"[182, 15, 518, 414]",7,train,27995,horse
10207,"[13, 6, 314, 240]",10,train,27998,horse
10208,"[30, 0, 214, 192]",11,train,27999,horse
10213,"[179, 61, 543, 400]",2,train,28783,ignore
10214,"[199, 33, 518, 370]",3,val,65923,ignore
10216,"[691, 72, 1547, 1073]",5,test,28775,ignore
10217,"[82, 16, 512, 480]",6,train,28776,ignore
10218,"[79, 9, 292, 240]",7,train,28777,ignore
10219,"[35, 8, 303, 240]",8,train,28778,ignore
10220,"[0, 11, 284, 240]",9,train,28779,ignore
10221,"[57, 22, 209, 192]",10,val,28780,ignore
10224,"[195, 57, 549, 400]",2,train,29096,impossible
10225,"[199, 35, 505, 370]",3,val,65927,impossible
10227,"[32, 0, 273, 240]",5,test,29088,impossible
10228,"[540, 61, 1622, 1080]",6,train,29089,impossible
10229,"[96, 20, 526, 480]",7,train,29090,impossible
10230,"[94, 0, 530, 480]",8,train,29091,impossible
10231,"[63, 13, 220, 192]",9,train,29092,impossible
10234,"[307, 37, 907, 720]",1,train,69377,in
10235,"[38, 8, 251, 240]",2,train,29718,in
10236,"[210, 16, 527, 414]",3,val,29719,in
10237,"[633, 102, 1382, 1080]",4,train,29720,in
10238,"[79, 13, 545, 480]",5,test,29721,in
10239,"[64, 14, 253, 240]",6,train,29722,in
10240,"[79, 16, 217, 192]",7,train,29723,in
10243,"[175, 54, 538, 400]",10,val,29726,in
10245,"[166, 57, 567, 400]",1,train,29391,independent
10246,"[196, 34, 510, 370]",2,train,65932,independent
10247,"[33, 0, 282, 240]",3,val,29383,independent
10248,"[319, 55, 885, 720]",4,train,29384,independent
10249,"[383, 38, 1815, 1080]",5,test,29385,independent
10250,"[91, 13, 548, 480]",6,train,29386,independent
10251,"[89, 0, 539, 480]",7,train,29387,independent
10252,"[72, 11, 214, 192]",8,train,29388,independent
10257,"[177, 18, 478, 370]",2,train,65942,inside
10258,"[63, 0, 247, 240]",3,val,29866,inside
10259,"[739, 142, 1522, 1080]",4,train,29867,inside
10260,"[56, 11, 564, 480]",5,test,29868,inside
10261,"[63, 12, 256, 240]",6,train,29869,inside
10262,"[73, 12, 216, 192]",7,train,29870,inside
10265,"[171, 61, 540, 400]",10,val,29873,inside
10267,"[177, 54, 538, 400]",1,train,30060,insurance
10269,"[50, 3, 262, 240]",3,val,30052,insurance
10270,"[466, 57, 1521, 1070]",4,train,30053,insurance
10271,"[523, 69, 1537, 1073]",5,test,30054,insurance
10272,"[77, 15, 536, 480]",6,train,30055,insurance
10273,"[30, 2, 320, 240]",7,train,30056,insurance
10274,"[78, 15, 208, 192]",8,train,30057,insurance
10278,"[244, 49, 515, 400]",1,train,30682,island
10279,"[186, 18, 486, 370]",2,train,65966,island
10281,"[34, 9, 265, 240]",4,train,30675,island
10282,"[601, 118, 1483, 1074]",5,test,30676,island
10283,"[53, 8, 586, 480]",6,train,30677,island
10284,"[24, 2, 286, 240]",7,train,30678,island
10285,"[69, 11, 208, 192]",8,train,30679,island
10289,"[165, 48, 562, 400]",1,train,32701,lecture
10291,"[37, 10, 271, 240]",3,val,32693,lecture
10292,"[325, 11, 1690, 1080]",4,train,32694,lecture
10293,"[602, 50, 1659, 1069]",5,test,32695,lecture
10294,"[407, 0, 1670, 1080]",6,train,32696,lecture
10295,"[133, 0, 576, 480]",7,train,32697,lecture
10296,"[75, 0, 581, 480]",8,train,32698,lecture
10297,"[52, 15, 214, 192]",9,train,32699,lecture
10301,"[188, 57, 551, 400]",2,train,32894,lesson
10302,"[187, 29, 508, 370]",3,val,66037,lesson
10304,"[49, 0, 266, 240]",6,test,32887,lesson
10305,"[651, 62, 1416, 1080]",7,train,32888,lesson
10306,"[151, 0, 541, 480]",8,train,32889,lesson
10307,"[149, 0, 556, 480]",9,train,32890,lesson
10308,"[73, 11, 202, 192]",10,train,32891,lesson
10311,"[175, 56, 549, 400]",1,train,33319,limit
10312,"[140, 32, 493, 370]",2,train,66072,limit
10313,"[60, 2, 244, 240]",3,val,33311,limit
10314,"[347, 55, 828, 720]",4,train,33312,limit
10315,"[539, 43, 1679, 1080]",5,test,33313,limit
10316,"[128, 0, 570, 480]",6,train,33314,limit
10317,"[94, 0, 582, 480]",7,train,33315,limit
10318,"[65, 12, 214, 192]",8,train,33316,limit
10324,"[177, 4, 519, 414]",3,val,33391,lion
10325,"[327, 6, 1095, 720]",4,train,33392,lion
10326,"[47, 0, 528, 480]",5,test,33393,lion
10327,"[2, 6, 311, 240]",6,train,33394,lion
10328,"[46, 0, 226, 192]",7,train,33395,lion
10331,"[193, 42, 496, 400]",10,val,33398,lion
10335,"[65, 3, 236, 240]",4,train,33454,listen
10336,"[241, 47, 491, 400]",6,val,33465,listen
10337,"[241, 47, 491, 400]",7,train,33466,listen
10338,"[435, 59, 815, 720]",8,train,33455,listen
10339,"[695, 80, 1535, 1076]",9,train,33456,listen
10340,"[126, 0, 530, 480]",10,train,33457,listen
10341,"[85, 0, 584, 480]",11,train,33459,listen
10342,"[25, 23, 209, 192]",12,val,33460,listen
10343,"[574, 44, 1783, 1080]",0,train,34861,march
10344,"[81, 13, 225, 192]",1,test,34868,march
10347,"[208, 36, 467, 400]",5,train,34872,march
10348,"[233, 38, 556, 400]",6,val,34873,march
10349,"[224, 3, 1242, 1080]",7,train,34862,march
10350,"[81, 0, 496, 480]",9,train,34864,march
10351,"[35, 11, 263, 240]",10,val,34865,march
10352,"[47, 0, 560, 480]",11,train,34866,march
10353,"[74, 8, 239, 192]",12,train,34867,march
10357,"[177, 52, 546, 400]",3,val,35163,math
10358,"[178, 27, 447, 370]",4,train,66107,math
10360,"[68, 0, 233, 240]",7,train,35155,math
10361,"[426, 60, 837, 720]",8,train,35156,math
